Data No,Model（2―tractor，3― Dump truck）,Series（4―M3000，8―X3000）,Total mileage from April to July 2022,Mileage sorting,Mileage (mileage after cleaning),Total accumulated mileage (for reference only),Relative fuel consumption,Fuel consumption per hundred kilometers（oilcan/mileage*100）,Maximum speed,Engine running time,Idle time,Driving time,Average speed,Idle times,Number of times of slamming the accelerator,Number of rapid acceleration,Number of rapid deceleration,Number of braking for a long time,Fatigue driving time,Fatigue driving times,Accumulative time length of speed change outside the green zone,Cumulative times of speed change outside the green zone,High throttle times,Cold driving times,Long-time clutch times,Number of coasts in neutral,Number of overspeed at 40km/h,Number of overspeed at 50km/h,Number of overspeed at 60km/h,Number of overspeed at 70km/h,Number of overspeed at 80km/h,Number of overspeed at 90km/h,Number of overspeed at 100km/h,Number of overspeed at 110km/h,Accumulated time of slamming on the accelerator,Accumulated duration of rapid acceleration,Accumulated duration of rapid deceleration,Accumulated duration of braking for a long time,Accumulated duration of large throttle,Cold driving time,Accumulated length of long time clutch,Accumulated length of neutral sliding,40km/h overspeed duration,50km/h overspeed duration,60km/h overspeed duration,70km/h overspeed duration,80km/h overspeed duration,90km/h overspeed duration,100km/h overspeed duration,110km/h overspeed duration,Number of times to stop and press the accelerator,Duration of parking and depressing the accelerator,Number of times to stop immediately,Immediate flameout time when parking,Number of flameout stops,Shutdown time,risk_tag,Number of overspeed,overspeed duration
1803130219,3.0,8.0,50069.41,92.0,424.3170338983051,455756.66949152545,178.40677966101694,45.362033898305086,80.11016949152543,36314.23728813559,1487.957627118644,31798.813559322032,45.644067796610166,2.830508474576271,80.53389830508475,7.5508474576271185,38.66949152542373,22.906779661016948,20263.93220338983,0.6949152542372882,35447.35593220339,253.66949152542372,26.21186440677966,44.720338983050844,22.966101694915253,93.15254237288136,21.6864406779661,19.305084745762713,12.389830508474576,8.813559322033898,0.423728813559322,0.0,0.0,0.0,159.25423728813558,11.55084745762712,83.17796610169492,611.0593220338983,288.771186440678,28228.898305084746,394.47457627118644,1745.3474576271187,20842.85593220339,16512.169491525423,8108.864406779661,3337.228813559322,126.66101694915254,0.0,0.0,0.0,1.2118644067796611,8.23728813559322,13.864406779661017,97.4322033898305,4.864406779661017,8195.406779661016,less_frq_risky,62.61864406779661,48927.77966101695
1804070074,3.0,4.0,26535.17,621.0,226.79632478632476,251695.7264957265,52.36752136752137,16.345213675213675,81.74358974358974,18207.69230769231,2167.880341880342,13885.940170940172,40.60683760683761,2.752136752136752,149.72649572649573,74.41880341880342,93.0,0.0,8521.521367521367,0.36752136752136755,20728.905982905984,187.56410256410257,56.085470085470085,44.39316239316239,24.512820512820515,46.35897435897436,16.23076923076923,13.982905982905983,11.675213675213675,9.905982905982906,8.051282051282051,4.905982905982906,1.5811965811965811,0.08547008547008547,295.6068376068376,157.1196581196581,206.86324786324786,0.0,390.95726495726495,12015.435897435897,400.5982905982906,1772.2905982905984,7508.777777777777,6095.111111111111,4920.717948717948,3908.82905982906,2864.6666666666665,1515.6923076923076,423.5897435897436,17.871794871794872,6.119658119658119,122.41880341880342,11.555555555555555,87.17094017094017,5.538461538461538,7238.880341880342,less_frq_risky,66.41880341880342,27255.256410256407
1805282070,3.0,4.0,28377.68,425.0,308.4530434782609,125636.04347826086,99.58695652173913,26.64608695652174,73.71739130434783,28839.130434782608,1561.9891304347825,24822.032608695652,35.25,3.282608695652174,16.391304347826086,18.0,60.81521739130435,0.0,16548.282608695652,0.5869565217391305,35873.61956521739,204.08695652173913,1.641304347826087,50.78260869565217,66.02173913043478,44.369565217391305,27.956521739130434,22.73913043478261,15.652173913043478,8.445652173913043,2.880434782608696,0.4782608695652174,0.03260869565217391,0.0,32.41304347826087,32.65217391304348,131.67391304347825,0.0,12.456521739130435,23830.043478260868,14698.673913043478,1142.5326086956522,12210.33695652174,9668.869565217392,6549.5,3228.695652173913,1033.9239130434783,191.65217391304347,7.673913043478261,0.0,0.10869565217391304,0.44565217391304346,9.51086956521739,107.58695652173913,8.152173913043478,22341.467391304348,less_frq_risky,78.18478260869567,32890.65217391305
1805302854,3.0,8.0,37109.9,749.0,311.8478991596639,271932.60504201683,129.42016806722688,44.20798319327731,118.4873949579832,29477.647058823528,0.0,29477.647058823528,35.94957983193277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.88235294117647,187.0420168067227,19.243697478991596,13.453781512605042,9.403361344537815,6.563025210084033,4.92436974789916,3.319327731092437,1.9327731092436975,0.4957983193277311,0.0,0.0,0.0,0.0,0.0,0.0,2168.529411764706,3063.638655462185,7431.8403361344535,5252.327731092437,3634.72268907563,2649.36974789916,1901.2436974789916,1217.0,639.5714285714286,146.69747899159663,0.0,0.0,0.0,0.0,0.0,0.0,less_frq_risky,59.33613445378152,22872.773109243695
1806081017,2.0,4.0,85254.5,991.0,716.4243697478992,912096.4453781513,443.21008403361344,63.3163025210084,94.3109243697479,36037.815126050424,0.0,36037.815126050424,62.54621848739496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,25.554621848739497,6.983193277310924,5.529411764705882,5.235294117647059,7.504201680672269,6.7478991596638656,1.7058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12605042016806722,6279.285714285715,9162.126050420167,8336.64705882353,7610.151260504202,6493.285714285715,3708.731092436975,618.4705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,less_frq_risky,33.705882352941174,35929.41176470588
1806211342,3.0,4.0,24736.86,887.0,213.2487931034483,75504.37931034483,97.54741379310344,47.04163793103448,73.78448275862068,28080.0,321.1551724137931,23776.08620689655,29.629310344827587,0.7327586206896551,61.26724137931034,16.939655172413794,52.76724137931034,0.0,8284.008620689656,0.3706896551724138,52366.4224137931,341.2586206896552,91.5,66.30172413793103,77.66379310344827,60.98275862068966,16.948275862068964,6.663793103448276,1.3189655172413792,0.6293103448275862,0.1896551724137931,0.0,0.0,0.0,120.72413793103448,30.28448275862069,111.85344827586206,0.0,950.25,20725.58620689655,3806.5172413793102,1528.9913793103449,6226.422413793103,2591.4913793103447,806.5689655172414,445.6551724137931,78.13793103448276,0.0,0.0,0.0,0.05172413793103448,0.2413793103448276,14.077586206896552,140.86206896551724,12.336206896551724,33796.21551724138,less_frq_risky,25.75,10148.275862068964
1808090602,3.0,8.0,52050.44,68.0,505.34407766990296,449099.67961165047,198.36893203883494,41.34660194174757,78.76699029126213,47743.68932038835,3155.4466019417478,40796.50485436893,41.63106796116505,6.553398058252427,64.70873786407768,7.029126213592233,27.281553398058254,21.59223300970874,22232.495145631066,0.8446601941747572,50288.42718446602,310.7281553398058,24.135922330097088,66.8252427184466,9.233009708737864,0.009708737864077669,21.29126213592233,18.980582524271846,13.592233009708737,10.757281553398059,3.6699029126213594,0.0,0.0,0.0,128.10679611650485,12.106796116504855,57.86407766990291,760.8446601941747,417.4271844660194,36336.18446601942,226.71844660194174,0.2912621359223301,23792.97087378641,17387.825242718445,9888.300970873786,5608.766990291262,1290.631067961165,0.0,0.0,0.0,3.3980582524271843,24.42718446601942,11.533980582524272,99.13592233009709,4.330097087378641,11803.932038834952,less_frq_risky,68.29126213592232,57968.49514563107
1808090624,3.0,8.0,39346.82,518.0,348.20194690265487,391612.78761061945,153.55752212389382,33.04061946902655,60.823008849557525,29516.814159292036,1522.1238938053098,25255.53097345133,34.982300884955755,2.9026548672566372,87.76991150442478,10.619469026548673,36.150442477876105,40.415929203539825,19726.814159292036,0.6460176991150443,33271.53097345133,263.716814159292,52.95575221238938,37.89380530973451,45.469026548672566,29.15929203539823,18.168141592920353,17.283185840707965,13.955752212389381,7.115044247787611,1.415929203539823,0.0,0.0,0.0,173.79646017699116,18.98230088495575,77.12389380530973,1016.3008849557522,580.2743362831858,22234.088495575223,7232.6106194690265,1035.7610619469026,16122.0,13492.823008849558,7652.079646017699,2625.504424778761,441.6637168141593,0.0,0.0,0.0,1.7345132743362832,11.15929203539823,9.5929203539823,91.58407079646018,8.0,14194.893805309735,less_frq_risky,57.93805309734514,40334.070796460175
1808090865,3.0,8.0,44315.76,244.0,378.76717948717953,323126.80341880344,161.73504273504273,37.574444444444445,70.94017094017094,29326.153846153848,645.9145299145299,27091.5641025641,42.282051282051285,1.3247863247863247,38.81196581196581,2.769230769230769,39.70940170940171,36.02564102564103,13705.615384615385,0.5042735042735043,46281.86324786325,210.1965811965812,18.307692307692307,33.27350427350427,18.333333333333332,71.6068376068376,24.196581196581196,23.863247863247864,16.478632478632477,6.119658119658119,1.1623931623931625,0.0,0.0,0.0,76.93162393162393,3.7606837606837606,85.05982905982906,913.2991452991453,253.63247863247864,23372.02564102564,2676.923076923077,1344.931623931624,18794.273504273504,15476.470085470086,8469.837606837607,2485.7606837606836,348.2307692307692,0.0,0.0,0.0,0.18803418803418803,0.8376068376068376,12.982905982905983,116.76923076923077,3.1880341880341883,10616.555555555555,less_frq_risky,71.82051282051282,45574.572649572656
1808240028,2.0,4.0,88316.12,727.0,742.152268907563,819561.4453781513,254.3613445378151,35.98067226890756,92.6890756302521,45804.705882352944,704.9831932773109,42254.67226890756,59.7563025210084,1.361344537815126,312.3193277310924,1.596638655462185,77.33613445378151,0.0,37998.87394957983,1.319327731092437,48700.252100840335,449.73949579831935,357.4033613445378,63.89915966386555,183.98319327731093,59.61344537815126,38.747899159663866,34.7563025210084,24.478991596638654,18.126050420168067,9.470588235294118,0.5462184873949579,0.0,0.0,623.9579831932773,2.80672268907563,171.19327731092437,0.0,4206.83193277311,43015.47899159664,10553.689075630253,1525.5294117647059,34232.61344537815,28617.235294117647,21118.193277310926,14600.579831932773,4906.46218487395,220.25210084033614,0.0,0.0,0.14285714285714285,0.5882352941176471,8.260504201680673,101.46218487394958,7.949579831932773,17553.193277310926,less_frq_risky,126.12605042016806,103695.33613445378
1810120542,2.0,4.0,86964.49,831.0,730.7940336134454,391489.5798319328,223.47899159663865,30.512016806722688,95.6470588235294,49861.512605042015,1368.90756302521,43570.68907563025,55.983193277310924,2.327731092436975,147.07563025210084,43.18487394957983,118.70588235294117,0.0,32432.52100840336,1.0588235294117647,37096.27731092437,398.15966386554624,96.10924369747899,90.36134453781513,140.6890756302521,86.4201680672269,44.10084033613445,36.47899159663866,21.15126050420168,12.983193277310924,11.033613445378151,3.2941176470588234,0.01680672268907563,0.0,293.546218487395,87.58823529411765,261.1764705882353,0.0,1594.7226890756303,41421.12605042017,32611.865546218487,2170.6974789915967,31910.03361344538,25685.680672268907,18170.55462184874,12870.16806722689,6896.3865546218485,1222.218487394958,4.445378151260504,0.0,0.15966386554621848,0.8319327731092437,15.731092436974789,122.84873949579831,6.369747899159663,8648.151260504203,less_frq_risky,129.05882352941177,96759.48739495798
1812110382,2.0,4.0,86241.88,903.0,724.7216806722689,143357.98319327732,208.05882352941177,31.195126050420168,100.56302521008404,46715.294117647056,1953.6302521008404,41553.52100840336,61.260504201680675,2.2605042016806722,341.1344537815126,32.168067226890756,127.46218487394958,0.0,16999.546218487394,0.6302521008403361,57001.21008403361,423.6302521008403,362.6470588235294,76.94117647058823,132.67226890756302,60.02521008403362,36.773109243697476,37.15966386554622,26.899159663865547,17.537815126050422,12.277310924369749,1.5294117647058822,0.0,0.0,679.6722689075631,62.76470588235294,271.47899159663865,0.0,5697.6134453781515,24955.394957983193,2647.831932773109,1505.1008403361345,31869.14285714286,25823.33613445378,17675.722689075632,11269.672268907563,4907.100840336135,402.60504201680675,0.0,0.0,0.2605042016806723,1.1932773109243697,15.92436974789916,113.95798319327731,7.899159663865547,19803.714285714286,less_frq_risky,132.1764705882353,91947.57983193277
1818120145,2.0,8.0,101241.24,857.0,850.7667226890757,693458.243697479,295.5966386554622,33.938319327731094,95.47899159663865,39465.378151260506,843.4705882352941,37113.033613445376,71.84033613445378,1.226890756302521,1010.4873949579832,0.0,0.0,0.0,21639.873949579833,0.773109243697479,31955.470588235294,266.5042016806723,751.8823529411765,44.87394957983193,0.0,17.571428571428573,3.3445378151260505,5.579831932773109,8.882352941176471,15.3109243697479,14.100840336134453,0.08403361344537816,0.0,0.0,346.5966386554622,0.0,0.0,0.0,17132.26050420168,38516.554621848736,0.0,764.5546218487395,6451.764705882353,8219.63025210084,9820.47899159664,11039.403361344537,5719.226890756303,17.521008403361346,0.0,0.0,0.20168067226890757,0.9915966386554622,7.159663865546219,58.33613445378151,7.109243697478991,17567.0,less_frq_risky,47.30252100840336,41268.02521008404
1901021821,3.0,8.0,37146.52,743.0,312.1556302521008,281474.7478991597,129.92016806722688,65.70521008403361,83.47058823529412,29373.277310924368,688.0588235294117,26406.73949579832,38.831932773109244,1.3781512605042017,57.39495798319328,67.41176470588235,80.9327731092437,0.0,14851.33613445378,0.6218487394957983,41546.663865546216,212.31932773109244,10.672268907563025,38.7563025210084,20.369747899159663,73.53781512605042,12.0,11.789915966386555,9.596638655462185,4.680672268907563,1.9075630252100841,0.06722689075630252,0.0,0.0,113.34453781512605,130.78151260504202,160.84873949579833,0.0,260.52100840336135,24085.983193277312,384.20168067226894,1129.4957983193278,12767.529411764706,11023.689075630253,6956.747899159664,3162.621848739496,1040.3361344537816,32.705882352941174,0.0,0.0,0.8739495798319328,4.848739495798319,15.697478991596638,168.92436974789916,6.38655462184874,14647.29411764706,less_frq_risky,40.042016806722685,34983.63025210085
1901040181,3.0,8.0,46309.09,187.0,389.15201680672266,304898.5210084034,158.71848739495798,36.33420168067227,73.72268907563026,33770.42016806723,1366.2857142857142,29520.52100840336,40.50420168067227,2.722689075630252,65.6218487394958,28.89075630252101,55.66386554621849,14.974789915966387,17376.9243697479,0.6050420168067226,36586.43697478992,266.93277310924367,22.210084033613445,52.016806722689076,32.61344537815126,98.84873949579831,19.50420168067227,18.50420168067227,13.53781512605042,8.722689075630251,2.899159663865546,0.0,0.0,0.0,130.03361344537817,52.88235294117647,115.0672268907563,523.1848739495798,247.80672268907563,26930.789915966387,492.0504201680672,1863.5126050420167,18216.81512605042,15301.495798319327,8382.655462184874,3532.731092436975,861.781512605042,0.0,0.0,0.0,1.7058823529411764,10.789915966386555,15.436974789915967,130.11764705882354,6.294117647058823,10710.361344537816,less_frq_risky,63.168067226890756,46295.47899159663
1902210703,3.0,4.0,26699.25,606.0,236.27654867256638,45211.94690265487,92.97345132743362,64.71911504424779,67.78761061946902,22735.75221238938,2062.4867256637167,17833.035398230088,36.91150442477876,3.1238938053097347,30.053097345132745,6.734513274336283,9.256637168141593,0.0,13347.362831858407,0.5486725663716814,37382.75221238938,152.68141592920355,25.194690265486727,26.911504424778762,15.672566371681416,28.141592920353983,10.530973451327434,12.84070796460177,11.849557522123893,3.6194690265486726,0.4247787610619469,0.017699115044247787,0.008849557522123894,0.0,59.38053097345133,12.442477876106194,18.601769911504423,0.0,793.5929203539823,15397.477876106195,352.7433628318584,986.7787610619469,11482.610619469027,10449.628318584071,7272.743362831859,1964.1858407079646,269.5575221238938,4.504424778761062,2.106194690265487,0.0,0.336283185840708,1.592920353982301,9.973451327433628,93.92035398230088,7.238938053097345,17300.504424778763,less_frq_risky,39.292035398230084,31445.336283185843
1903070587,2.0,4.0,86209.13,908.0,769.724375,744391.6785714285,250.36607142857142,43.47767857142857,94.5625,45801.96428571428,1885.8392857142858,40134.517857142855,63.598214285714285,2.044642857142857,299.13392857142856,26.803571428571427,107.00892857142857,0.0,38557.15178571428,1.2410714285714286,42847.67857142857,333.0892857142857,272.1517857142857,99.66964285714286,102.21428571428571,83.44642857142857,36.607142857142854,31.607142857142858,26.25,22.491071428571427,19.883928571428573,2.8839285714285716,0.0,0.0,595.3482142857143,51.732142857142854,239.79464285714286,0.0,2939.3928571428573,34963.96428571428,37219.732142857145,2142.2321428571427,32028.16964285714,28447.785714285714,23943.866071428572,18239.035714285714,10540.4375,1028.830357142857,0.0,0.0,0.09821428571428571,0.42857142857142855,13.339285714285714,116.89285714285714,9.089285714285714,15942.19642857143,less_frq_risky,139.7232142857143,114228.12499999999
1903090929,3.0,4.0,29208.799999999996,358.0,351.9132530120482,207019.4096385542,128.53614457831324,37.17289156626506,93.34939759036145,32664.578313253012,1935.6506024096386,29692.060240963856,41.8433734939759,3.4457831325301207,10.08433734939759,7.674698795180723,20.50602409638554,0.0,4181.55421686747,0.20481927710843373,16148.518072289156,50.48192771084337,1.036144578313253,22.433734939759034,35.69879518072289,55.51807228915663,24.59036144578313,21.46987951807229,15.421686746987952,9.590361445783133,5.421686746987952,1.4337349397590362,0.10843373493975904,0.0,19.97590361445783,14.493975903614459,44.51807228915663,0.0,10.313253012048193,6781.951807228916,649.156626506024,1748.1807228915663,14611.518072289156,11908.397590361446,8518.012048192772,5651.433734939759,3053.1686746987953,774.8072289156627,35.21686746987952,0.0,0.10843373493975904,0.5180722891566265,2.0963855421686746,28.93975903614458,3.289156626506024,11490.939759036144,less_frq_risky,78.03614457831326,44552.55421686747
1903100769,3.0,8.0,41789.2,351.0,351.16974789915963,93240.34453781512,176.55042016806723,51.04882352941176,98.4873949579832,28244.873949579833,263.34453781512605,26600.747899159665,45.260504201680675,0.5798319327731093,193.45378151260505,136.46218487394958,175.01680672268907,0.0,16866.092436974788,0.8151260504201681,28086.252100840335,458.3529411764706,225.36974789915968,67.18487394957984,55.924369747899156,79.94957983193277,31.008403361344538,17.462184873949578,7.991596638655462,3.0756302521008405,0.47058823529411764,0.31932773109243695,0.31092436974789917,0.226890756302521,381.453781512605,291.0840336134454,368.7310924369748,0.0,4306.075630252101,25105.352941176472,948.0252100840336,1390.2100840336134,10389.151260504203,4789.016806722689,2059.6890756302523,762.4957983193277,210.8655462184874,163.83193277310923,140.89915966386553,82.49579831932773,0.058823529411764705,0.42016806722689076,10.873949579831933,92.5126050420168,6.168067226890757,8672.420168067227,less_frq_risky,60.8655462184874,18598.44537815126
